시군명,인허가일자,사업장명,통합영업상태명,폐업일자,소재지시설전화번호,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,업태구분명정보,X좌표값,Y좌표값,의료기관종별명,총면적
용인시,20111013,이한의원,영업/정상,,031-321-7545,경기 용인시 처인구 포곡읍 포곡로 103,,,,,한의원,219175.2133,418625.799,한의원,81
용인시,20020612,"인,인치과의원",영업/정상,,031-266-2875,"경기도 용인시 수지구 수지로296번길 47, 202호 (풍덕천동)",경기도 용인시 수지구 풍덕천동 1080번지 1호 202호,16841,37.3217292,127.094052,치과의원,208270.048,424426.6687,치과의원,186.7
용인시,20121119,인의한의원,영업/정상,,031-261-7511,경기 용인시 수지구 만현로 110,,,,,한의원,207423.6344,422761.1441,한의원,138.32
용인시,20020816,인제한의원,영업/정상,,031-282-8575,"경기도 용인시 기흥구 중부대로788번길 3, 202호 (상하동, 신풍빌딩)",경기도 용인시 기흥구 상하동 163번지 9호,17077,37.25797641,127.1425475,한의원,212581.2014,417345.3494,한의원,86
용인시,19640131,인치과의원,폐업,20160304,031-332-2219,경기도 용인시 처인구 금령로 79 (김량장동),경기도 용인시 처인구 김량장동 133번지 77호,17052,37.2353273,127.2051517,치과의원,218138.8523,414851.2984,치과의원,0
용인시,20210422,인플란트수지치과의원,영업/정상,,0507-1465-2889,경기 용인시 수지구 신봉2로 73,,,,,치과의원,206414.0756,425112.8815,치과의원,126.85
용인시,20120326,일곱가지약속치과의원,폐업,20131007,031-261-2875,"경기도 용인시 기흥구 죽전로 49 (보정동, 씨티프라자 401호 일부)",경기도 용인시 기흥구 보정동 1208번지 2호 씨티프라자 401호 일부,16898,37.3206758,127.1142115,치과의원,210058.1475,424310.3344,치과의원,231.24
용인시,20210618,일등플란트치과의원,영업/정상,,031-266-2275,경기 용인시 수지구 성복2로 37,,,,,치과의원,207033.6121,423423.525,치과의원,188.43
용인시,20030908,일신외과의원,폐업,20070611,031-265-9123,"경기도 용인시 수지구 대지로 39 301호 (1실1병상) (죽전동,양지프라자)",경기도 용인시 수지구 죽전동 465-1 양지프라자 301호(1실1병상),16872,37.3283439,127.113794,의원,,,의원,191.4
용인시,20120424,임마누엘피부과의원,영업/정상,,031-889-7533,"경기도 용인시 기흥구 죽전로 46 (보정동, 타워시티 604호)",경기도 용인시 기흥구 보정동 1265번지 1호 타워시티 604호,16898,37.3201806,127.1138272,의원,210022.8446,424256.3156,의원,184.58
용인시,19870523,임산부인과의원,폐업,20060509,,경기도 용인시 기흥구 중부대로 343 (신갈동),경기도 용인시 기흥구 신갈동 59번지3호,16967,37.2716866,127.1048265,의원,,,의원,50
용인시,20010918,임이빈인후과의원,폐업,20080623,,경기도 용인시 기흥구 구갈로72번길 10 (구갈동),경기도 용인시 기흥구 구갈동 353호,16972,37.2805189,127.1124384,의원,,,의원,115.3
용인시,19960516,임태준치과의원,영업/정상,,031-262-6295,경기도 용인시 수지구 수지로342번길 30 (풍덕천동),경기도 용인시 수지구 풍덕천동 704번지,16837,37.3256738,127.0964938,치과의원,208487.0772,424863.7607,치과의원,75.57
용인시,20100325,임플라인치과의원,영업/정상,,031-335-2875,경기 용인시 처인구 금령로 21,,,,,치과의원,217557.3477,414809.9405,치과의원,195.15
용인시,20200313,자경한의원,영업/정상,,031-895-4774,경기 용인시 기흥구 흥덕2로87번길 18,,,,,한의원,206306.3019,419313.9552,한의원,220.88
용인시,20061018,자연미의원,영업/정상,,031-262-9300,"경기도 용인시 수지구 정든로 5, 204호 (죽전동, 죽전역 솔하임)",경기도 용인시 수지구 죽전동 1088-2 죽전역 솔하임,16873,37.32753597,127.1135593,의원,209975.0631,425061.6487,의원,181.49
용인시,20010716,자연생한의원,영업/정상,,031-302-0222,"경기도 용인시 기흥구 사은로126번길 25, 1층,3층 (보라동)",경기도 용인시 기흥구 보라동 555번지,17079,37.25404767,127.1198326,한의원,210567.8492,416906.3389,한의원,291
용인시,20131108,자연아이한방소아과한의원,영업/정상,,031-263-4047,"경기도 용인시 수지구 문정로7번길 8, 3층 301호 (풍덕천동, 창진빌딩)",경기도 용인시 수지구 풍덕천동 창진빌딩 301호,16841,37.3214307,127.0956312,한의원,208411.5422,424393.9934,한의원,155.7
용인시,20131008,자연치과의원,영업/정상,,031-275-2275,"경기도 용인시 기흥구 동백죽전대로527번길 98-2 (중동, 현암프라자 303호)",경기도 용인시 기흥구 중동 652번지 현암프라자303호,16990,37.28107531,127.1442432,치과의원,212800.1701,420218.6196,치과의원,143.11
용인시,20071005,자연한의원,영업/정상,,031-322-1025,경기도 용인시 처인구 포곡읍 포곡로 86,경기도 용인시 처인구 포곡읍 둔전리 386번지 15호 동광상가,17027,37.26816162,127.2154723,한의원,219043.2725,418485.7509,한의원,129.71
용인시,20070716,자연한의원,영업/정상,,031-8005-7533,경기 용인시 처인구 포곡읍 포곡로 86,,,,,한의원,213534.4512,419461.8667,한의원,104.46
용인시,20120125,장이비인후과의원,영업/정상,,031-282-5075,"경기도 용인시 기흥구 구갈로60번길 1, 오래메디칼센타 (구갈동)",경기도 용인시 기흥구 구갈동 352번지 4호 오래메디칼센타,16972,37.27986378,127.1115358,의원,209822.2486,419771.7531,의원,236.79
용인시,20020118,장이비인후과의원,영업/정상,,031-272-5075,"경기도 용인시 수지구 대지로 20, 301호 (죽전동, 죽전빌딩)",경기도 용인시 수지구 죽전동 451번지 5호 죽전빌딩 301호,16873,37.32693077,127.1122688,의원,209883.9399,425003.1288,의원,103.55
용인시,20090825,장혜원가정의학과의원,영업/정상,,031)286-9914,"경기도 용인시 기흥구 사은로126번길 6 (보라동, 신원프라자 203호)",경기도 용인시 기흥구 보라동 139번지 신원프라자  203호,17079,37.2552394,127.1183309,의원,210402.2893,417037.7584,의원,108.17
용인시,20050901,장혜원가정의학과의원,폐업,20081215,031-286-9975,"경기도 용인시 기흥구 사은로126번길 6 203호 (보라동,신원프라자)",경기도 용인시 기흥구 보라동 139번지 신원프라자 203호,17079,37.2552394,127.1183309,의원,,,의원,108.7
용인시,20200313,재단법인 동암의학연구소 서울헬스케어허브의원,영업/정상,,1668-0088,경기 용인시 기흥구 중부대로 242,,,,,의원,208094.1384,418489.2055,의원,1209.39
용인시,20150305,재단법인서울의과학연구소 에스씨엘(SCL)의원,영업/정상,,070-4908-9522,경기 용인시 기흥구 흥덕1로 13,,,,,의원,205798.5769,418776.3979,의원,851.74
용인시,19981128,재성마취통증의학과의원,폐업,20130628,031-264-8217,"경기도 용인시 수지구 현암로 99 401호 (죽전동,재성프라자)",경기도 용인시 수지구 죽전동 1175-9 재성프라자 401호,16875,37.3318699,127.1199939,의원,,,의원,115.07
용인시,20001205,재크와콩나무치과의원,폐업,,031-266-0205,경기도 용인시 수지구 동천로 9 (동천동),경기도 용인시 수지구 동천동 185-2번지,16826,37.3415905,127.101795,치과의원,,,치과의원,106.3
용인시,20071108,정경아소아과의원,폐업,20150102,031-286-2756,"경기도 용인시 기흥구 한보라1로 5, 보라메가타운 302호 (보라동)",경기도 용인시 기흥구 보라동 578번지 1호 보라메가타운,17079,37.2542382,127.1098867,의원,209681.2915,416936.8332,의원,132.94
용인시,19880229,정내과의원,영업/정상,,031-283-4990,"경기도 용인시 기흥구 신갈로 52 (신갈동, 동인빌딩 5층)",경기도 용인시 기흥구 신갈동 70번지,17064,37.2711001,127.1058292,의원,209332.4391,418814.7594,의원,50
용인시,20011109,정다운내과의원,영업/정상,,031-274-8200,"경기도 용인시 기흥구 금화로11번길 42, 3층 302호 (상갈동, 상갈프라자)",경기도 용인시 기흥구 상갈동 481번지 1호,17073,37.26330418,127.1085082,의원,209552.2307,417934.5331,의원,83.07
용인시,20040423,정다운치과의원,영업/정상,,031-284-2879,"경기도 용인시 기흥구 금화로 3, 201호 (상갈동, 주공프라자)",경기도 용인시 기흥구 상갈동 482번지,17073,37.2616582,127.1047679,치과의원,209204.7164,417758.7366,치과의원,131.86
용인시,20110210,정성가득미소치과의원,영업/정상,,031-272-7528,"경기도 용인시 수지구 수지로 62, 2층 (상현동)",경기도 용인시 수지구 상현동 193번지 1호 2층,16859,37.3082624,127.0761118,치과의원,206682.1241,422930.0388,치과의원,115.33
용인시,20080307,정심한의원,폐업,20110303,031-265-2075,"경기도 용인시 수지구 대지로 43 외2필지  306호 (죽전동,금강프라자)",경기도 용인시 수지구 죽전동484-9외2필지 금강프라자 306호,16872,37.3286229,127.1141555,한의원,,,한의원,112.09
용인시,19870402,정안과의원,폐업,20160322,031-333-2000,경기도 용인시 처인구 금령로 19 (김량장동),경기도 용인시 처인구 김량장동 294번지 28호,17050,37.2349423,127.1983442,의원,217535.6579,414808.0625,의원,0
용인시,20050126,정앤남피부과의원,영업/정상,,031-274-4548,"경기도 용인시 기흥구 구갈로 70, 메가타운 404,405,406호 (구갈동)",경기도 용인시 기흥구 구갈동 352 메가타운,16972,37.28054931,127.1116789,의원,209834.5205,419847.8279,의원,357.94
용인시,19930719,정외과의원,폐업,20031129,,경기도 용인시 기흥구 신갈로58번길 17 (신갈동),경기도 용인시 기흥구 신갈동 53번지 12호,16969,37.2725132,127.1075448,의원,,,의원,50
용인시,20051122,정인석마취통증의학과의원,폐업,20200312,031-898-1926,"경기도 용인시 수지구 동천로 39, 206호 (동천동, 동천코아프라자)",경기도 용인시 수지구 동천동 371번지 5호 동천코아프라자 206호,16826,37.34025968,127.0985771,의원,208670.4089,426483.8806,의원,127.19
용인시,20140311,정재훈한의원,영업/정상,,031-332-1775,경기 용인시 처인구 금령로 56,,,,,한의원,217907.3183,414774.3168,한의원,403.37
용인시,20000202,정현석치과의원,영업/정상,,031-265-2809,경기도 용인시 수지구 정평로 34-1 (풍덕천동),경기도 용인시 수지구 풍덕천2동 1049번지 3호,16844,37.3193461,127.0879909,치과의원,207733.7191,424159.2813,치과의원,91.8
용인시,20101103,제니스피부과의원,영업/정상,,031-211-0064,"경기도 용인시 기흥구 흥덕중앙로 59 (영덕동, 용인흥덕노블레스흥덕노블레스)",경기도 용인시 기흥구 영덕동 975번지 7호 흥덕노블레스 309호(308-1호포함),16953,37.27651563,127.073709,의원,206466.7165,419395.7526,의원,144
용인시,20110627,제대로한의원,영업/정상,,031-285-6135,"경기도 용인시 기흥구 동백중앙로 175 (중동, 우함빌딩)",경기도 용인시 기흥구 중동 853번지 1호 우함빌딩 403호,17006,37.26995447,127.1541759,한의원,213604.698,418679.835,한의원,114
용인시,20130214,제생숲한의원,영업/정상,,031-287-7377,"경기도 용인시 기흥구 구성로 110 (언남동, 용구프라자 202호)",경기도 용인시 기흥구 언남동 416번지 1호 용구프라자 202호,16919,37.293017,127.1208584,한의원,210649.1585,421242.8599,한의원,100.26
용인시,20040825,제세한의원,폐업,20170114,031-896-1137,"경기도 용인시 수지구 현암로 153, 203호 (죽전동, 건영타운)",경기도 용인시 수지구 죽전동 1188번지 1호 건영타운 2층 203호,16876,37.3318726,127.126245,한의원,211121.4107,425555.5028,한의원,148.2
용인시,20140217,제암한의원,폐업,20140710,339-5975,"경기도 용인시 처인구 명지로 198, 1층 (남동)",경기도 용인시 처인구 남동 129번지 1호 1층,17060,37.2253585,127.1963814,한의원,217362.8037,413744.1995,한의원,430.5
용인시,20170602,제이민의원,영업/정상,,031-548-2821,경기 용인시 기흥구 죽전로 20,,,,,의원,209753.3066,424231.6001,의원,267.3
용인시,20211019,제이비스서울주니어치과의원,영업/정상,,031-281-6775,"경기도 용인시 기흥구 동백중앙로 193, 동창프라자 202호 (중동)",경기도 용인시 기흥구 중동 849-1 동창프라자,17006,37.27103161,127.1526257,치과의원,213466.6069,418801.5523,치과의원,120.84
용인시,20170421,제이앤지(J&G)피부과의원,영업/정상,,031-266-7707,"경기도 용인시 수지구 수지로342번길 11, 4층 (풍덕천동)",경기도 용인시 수지구 풍덕천동 29-7번지 4층,16832,37.3273683,127.09574,의원,208419.6789,425050.9091,의원,181
용인시,19970918,제일가정의원,영업/정상,,031-264-0218,"경기도 용인시 수지구 용구대로2771번길 66, 상가동 1층 106호 (죽전동, 벽산2단지아파트)",경기도 용인시 수지구 죽전동 832번지 1호 벽산2단지아파트 1층 106호,16865,37.3354783,127.1057138,의원,209304.0804,425953.5367,의원,63.35
용인시,20210517,제일메디치과의원,영업/정상,,031-333-2275,"경기도 용인시 처인구 포곡읍 포곡로 220, 201호",경기도 용인시 처인구 포곡읍 둔전리 340,17027,37.27536687,127.2282929,치과의원,220122.4581,419320.6829,치과의원,166.11
용인시,19960326,제일메디플러스의원,폐업,20210601,031-322-7582,경기도 용인시 처인구 포곡읍 포곡로 113,경기도 용인시 처인구 포곡읍 둔전리 154번지 1호 3층,17027,37.26985308,127.2179135,의원,219253.6704,418683.2848,의원,918.6
용인시,20170307,제일봄소아청소년과의원,영업/정상,,031-8031-0201,경기도 용인시 처인구 중부대로 1347 (김량장동),경기도 용인시 처인구 김량장동 292번지 6호,17048,37.23521891,127.1945135,의원,217194.8,414837.6639,의원,111.61
용인시,20080711,제일의원,폐업,20120109,031-322-7581,경기도 용인시 처인구 포곡읍 포곡로 113,경기도 용인시 처인구 포곡읍 둔전리 154번지 1호 4층,17027,37.2698234,127.2178148,의원,219253.6704,418683.2848,의원,396
용인시,20151207,제중한의원,영업/정상,,031-693-9005,"경기도 용인시 기흥구 한보라2로 5, 202,203호 (보라동, 랜드빌4)",경기도 용인시 기흥구 보라동 579번지 1호 랜드빌4,17079,37.25421085,127.1103037,한의원,209720.1599,416933.5858,한의원,231
용인시,19950222,조병홍산부인과의원,폐업,20030228,031-2625090,경기도 용인시 수지구 정평로 132 (풍덕천동),경기도 용인시 수지구 풍덕천동 706,16837,37.324729,127.0949131,의원,,,의원,82.89
용인시,19960419,조성각한의원,영업/정상,,031-283-5888,"경기도 용인시 기흥구 구성로 102 (언남동, 푸른종합상가 305호)",경기도 용인시 기흥구 언남동 416번지 5호,16919,37.29349465,127.120424,한의원,210583.912,421297.4442,한의원,150.96
용인시,20060714,조소연정신과의원,폐업,20081106,031-334-4900,경기도 용인시 처인구 금령로71번길 16 (김량장동),경기도 용인시 처인구 김량장동 254번지 369호,17052,37.2363835,127.2039826,의원,218022.9058,414930.6396,의원,0
용인시,20091030,조소연정신과의원,폐업,20110430,031-334-4900,"경기도 용인시 처인구 금령로71번길 16 (김량장동,대흥빌딩 2층)",경기도 용인시 처인구 김량장동 254번지 369호 대흥빌딩 2층,17052,37.2363835,127.2039826,의원,218022.9058,414930.6396,의원,124
용인시,19950803,조아치과의원,영업/정상,,031-281-7814,"경기도 용인시 기흥구 신갈로58번길 17 (신갈동, 효진빌딩 303호)",경기도 용인시 기흥구 신갈동 53번지 12호 효진빌딩303호,16969,37.2725132,127.1075448,치과의원,209473.2295,418966.7209,치과의원,164.32
용인시,19980309,조용건이비인후과의원,폐업,20110209,031-285-5075,경기도 용인시 기흥구 구갈로60번길 1 (구갈동),경기도 용인시 기흥구 구갈동 352번지 4호,16972,37.2797629,127.1114901,의원,209822.2486,419771.7531,의원,234.1
용인시,20050318,조은의원,폐업,20060123,031-266-9595,"경기도 용인시 수지구 포은대로 319 31동 202호 (풍덕천동,중앙빌딩)",경기도 용인시 수지구 풍덕천동239-3 중앙빌딩 031-202호,16843,37.3156793,127.0874904,의원,,,의원,132
용인시,20061002,조은이비인후과의원,영업/정상,,031-693-5075,경기도 용인시 기흥구 동백중앙로 352 (동백동),경기도 용인시 기흥구 동백동 3101번지 8호,17003,37.28207,127.1593831,의원,214068.4743,420031.2275,의원,124.3
용인시,20131220,조은치과,폐업,20140728,031-266-7588,경기도 용인시 수지구  풍덕천로  149 (풍덕천동),경기도 용인시 수지구 풍덕천동 715번지 2호 현대그린프라자 507호,16837,37.3245377,127.097553,치과의원,208580.7171,424737.7381,치과의원,67.53
용인시,20170228,조이소아청소년과의원,폐업,20220101,031-889-5282,"경기도 용인시 수지구 현암로 154, 206호 (죽전동, 거풍프라자)",경기도 용인시 수지구 죽전동 1190-1번지 거풍프라자 206호,16880,37.33148042,127.126464,의원,211121.051,425505.5748,의원,82.19
용인시,20010117,조이치과의원,영업/정상,,031-285-2828,"경기도 용인시 기흥구 용구대로 2398, 3층 305호 (마북동, 연원마을벽산아파트)",경기도 용인시 기흥구 마북동 524번지 13호,16921,37.30030234,127.1072784,치과의원,209437.4795,422040.655,치과의원,74.7
용인시,19880920,조정형외과의원,영업/정상,,031-283-1211,경기도 용인시 기흥구 중부대로 343 (신갈동),경기도 용인시 기흥구 신갈동 59번지 3호,16967,37.27176532,127.1049001,의원,209232.3382,418871.7132,의원,478.92
용인시,20151203,조한의원,영업/정상,,031-889-7510,"경기도 용인시 기흥구 죽전로 50, 센타프라자 204호 (보정동)",경기도 용인시 기흥구 보정동 1265-2번지 센타프라자 204호,16898,37.3202911,127.1142623,한의원,210058.1326,424256.3144,한의원,106.4
용인시,20150805,좋은솜씨죽전치과의원,영업/정상,,031-889-2877,경기 용인시 기흥구 죽전로 57,,,,,치과의원,210132.9936,424311.7876,치과의원,370.2
용인시,20070313,좋은얼굴행복치과의원,폐업,20070823,031-284-2872,"경기도 용인시 기흥구 구성로78번길 9 2층 (언남동,삼성리치프라자)",경기도 용인시 기흥구 언남동 408번지 삼성리치프라자 2층,16919,37.2939025,127.1183223,치과의원,,,치과의원,250.7
용인시,20190227,좋은하루정신건강의학과의원,영업/정상,,031-693-8312,"경기도 용인시 기흥구 동백중앙로 273, 동백 훼미리프라자Ⅱ 3층 303호 (중동)",경기도 용인시 기흥구 중동 830번지 2호 동백 훼미리프라자Ⅱ,17006,37.2769329,127.1533514,의원,213534.4512,419461.8667,의원,99.4
용인시,20070629,좋은호한의원,폐업,20180518,031-889-8967,"경기도 용인시 기흥구 죽전로 29, 304호 (보정동, 포레스트프라자)",경기도 용인시 기흥구 보정동 1207번지 1호,16898,37.3206778,127.1120454,한의원,209865.4006,424312.0133,한의원,102.4
용인시,20030901,주신환안과의원,영업/정상,,031-285-0008,"경기도 용인시 기흥구 용구대로 2398, 404호 (마북동, 연원마을벽산아파트)",경기도 용인시 기흥구 마북동 524번지 13호,16921,37.30030234,127.1072784,의원,209437.4795,422040.655,의원,104.52
용인시,20110314,주영치과의원,영업/정상,,031)272-2872,"경기도 용인시 수지구 신봉1로 175, 302호 (신봉동, 진성프라자1)",경기도 용인시 수지구 신봉동 260번지 1호 진성프라자1 302호,16811,37.3283961,127.0677142,치과의원,206017.5505,425456.67,치과의원,113.73
용인시,20011121,죽전경희한의원,폐업,20090410,031-272-1275,경기 용인시 수지구 대지로 58,경기도 용인시 수지구 죽전2동 832 벽산상가 201호,16865,37.3363704,127.1056022,한의원,,,한의원,54.03
용인시,20051014,죽전누베베한의원,폐업,20071022,031-898-4555,"경기도 용인시 기흥구 죽전로 33 104호 (보정동,이데아프라자)",경기도 용인시 기흥구 보정동 1803번지 2호 이데아프라자 104호,16898,37.3206775,127.1124628,한의원,,,한의원,88.1
용인시,20070716,죽전모아치과의원,영업/정상,,031-898-2879,"경기도 용인시 기흥구 죽전로 33, 3층 (보정동, 이데아프라자)",경기도 용인시 기흥구 보정동 1207번지 2호 이데아프라자,16898,37.32075406,127.1124992,치과의원,209903.5356,424311.7249,치과의원,202.8
용인시,20220530,죽전본정형외과의원,영업/정상,,031-548-1907,경기 용인시 수지구 현암로 75,,,,,의원,210350.4387,425523.7074,의원,235.4
용인시,20050608,죽전부부한의원,폐업,20101201,031-266-8105,"경기도 용인시 기흥구 죽전로 39 506호 (보정동,SJ타워)",경기도 용인시 기흥구 보정동 1803번지 3호 SJ빌딩 506호,16898,37.3206771,127.1128802,한의원,,,한의원,182.65
용인시,20050226,죽전사과나무치과의원,영업/정상,,031-262-6868,"경기도 용인시 기흥구 죽전로 53, 503호 (보정동, 야후빌딩)",경기도 용인시 기흥구 보정동 1208번지 3호,16898,37.3206755,127.1146063,치과의원,210093.1225,424310.3356,치과의원,174.8
용인시,20181026,죽전삼성유마취통증의학과의원,폐업,20210731,031-546-1699,"경기도 용인시 수지구 현암로 139, 동산프라자 3층 (죽전동)",경기도 용인시 수지구 죽전동 1189번지 2호 동산프라자,16876,37.33196177,127.1247571,의원,210985.5127,425556.147,의원,263.16
용인시,20220523,죽전샘한의원,영업/정상,,031-897-1075,경기 용인시 수지구 현암로 165,,,,,한의원,211235.1254,425548.5447,한의원,595.66
용인시,19991230,죽전아름다운치과의원,영업/정상,,031-265-2804,"경기도 용인시 수지구 용구대로2801번길 15, 상가동 2층 202,203호 (죽전동, 블루밍벽산3단지아파트)","경기도 용인시 수지구 죽전동 941번지 벽산타운3단지 상가동 2층 202호,203호",16865,37.3346751,127.1071571,치과의원,209430.1232,425864.1494,치과의원,67.2
용인시,20220901,죽전에스S치과의원,영업/정상,,031-266-2080,경기 용인시 수지구 정든로 5,,,,,치과의원,209975.0631,425061.6487,치과의원,122.85
용인시,20110902,죽전연세마취통증의학과의원,폐업,20121214,031)264-0911,"경기도 용인시 수지구 대지로 20 (죽전동,죽전빌딩501,503호)","경기도 용인시 수지구 죽전동 451번지 5호 죽전빌딩501,503호",16873,37.3269307,127.1122688,의원,209883.9399,425003.1288,의원,175.76
용인시,20040323,죽전연세소아과의원,폐업,20060227,031-276-0987,"경기도 용인시 수지구 대지로 39 204호 (죽전동,양지프라자)",경기도 용인시 수지구 죽전동465-1 양지프라자204,16872,37.3283439,127.113794,의원,,,의원,84.89
용인시,20130307,죽전연희한의원,폐업,20170731,031-264-0175,"경기도 용인시 수지구 현암로 147, 501호 (죽전동, 우성메디피아)",경기도 용인시 수지구 죽전동 1189번지 5호 우성메디피아 501호,16876,37.3318731,127.1257372,한의원,211077.3523,425555.7305,한의원,126.67
용인시,20050512,죽전예치과의원,영업/정상,,031-896-6633,"경기도 용인시 기흥구 죽전로 3 (보정동, 메트로프라자 501호)",경기도 용인시 기흥구 보정동 1195번지 1호 메트로프라자 501호,16897,37.32076092,127.109102,치과의원,209602.9655,424311.3735,치과의원,160.1
용인시,20090819,죽전오케이치과의원,폐업,20130701,262-7928,"경기도 용인시 기흥구 죽전로 58, 203호 (보정동,수강빌딩)",경기도 용인시 기흥구 보정동 1265번지 4호 수강빌딩 203호,16898,37.3201795,127.1150456,치과의원,210133.067,424254.8525,치과의원,117.84
용인시,20050419,죽전일맥한의원,폐업,20071217,031-272-9339,"경기도 용인시 수지구 현암로 165 303호 (죽전동,에이스프라자)",경기도 용인시 수지구 죽전동2006-5 에이스프라자 303호,16876,37.3318172,127.1275199,한의원,,,한의원,125.33
용인시,20040622,죽전정형외과의원,폐업,20210701,031-263-0008,"경기도 용인시 수지구 현암로 75, 2층, 3층 (죽전동, 명문약국)",경기도 용인시 수지구 죽전동 302번지,16871,37.33166844,127.1176019,의원,210350.4387,425523.7074,의원,500.12
용인시,20190603,죽전튼튼정형외과의원,영업/정상,,312248275,경기 용인시 수지구 현암로 128,,,,,의원,210876.6266,425499.3948,의원,455.22
용인시,20090727,죽전풍림한의원,폐업,20190630,031-897-1075,"경기도 용인시 기흥구 죽전로 20 (보정동, 죽전누리에뜰아파트)",경기도 용인시 기흥구 보정동 1263번지 누리에뜰 A동 416호,16897,37.3199582,127.1107695,한의원,209753.3066,424231.6001,한의원,86.4
용인시,20040930,죽전한마음의원,폐업,20170717,031-272-1772,"경기도 용인시 수지구 정든로6번길 2, 405호 (죽전동, 그린피아)",경기도 용인시 수지구 죽전동 452번지 그린피아 405호,16873,37.3270924,127.1128219,의원,209914.1443,425009.322,의원,297.3
용인시,20010104,죽전한의원,영업/정상,,031-265-0071,"경기도 용인시 수지구 정든로6번길 2, 3층 303호 (죽전동, 그린피아)",경기도 용인시 수지구 죽전동 452번지 그린피아 3층 303호,16873,37.3270924,127.1128219,한의원,209914.1443,425009.322,한의원,72
용인시,20010223,준소아과의원,폐업,20080823,,경기도 용인시 기흥구 용구대로 2398 (마북동),경기도 용인시 기흥구 마북동 524번지 13호,16921,37.300238,127.1071885,의원,,,의원,44.6
용인시,20080303,준정형외과의원,영업/정상,,031-693-5225,"경기도 용인시 기흥구 한보라1로 56, 202,203호 (보라동, 메디프라자)",경기도 용인시 기흥구 보라동 612번지 6호,17080,37.25061028,127.1078409,의원,209498.6466,416525.1947,의원,167.26
용인시,20071221,중동서울정형외과의원,영업/정상,,031-287-0770,경기 용인시 기흥구 언동로217번길 1,,,,,의원,212711.8728,419426.2284,의원,729.8
용인시,19890808,중생한의원,영업/정상,,031-336-4672,경기도 용인시 처인구 금령로 94 (김량장동),경기도 용인시 처인구 김량장동 90번지 5호,17051,37.2352168,127.2065714,한의원,218265.7764,414840.007,한의원,0
용인시,20060509,중앙성심의원,영업/정상,,031-336-8277,경기도 용인시 처인구 이동읍 경기동로705번길 5,경기도 용인시 처인구 이동읍 송전리 583번지 1호,17136,37.13889131,127.198457,의원,217566.1311,404148.043,의원,131.33
용인시,19991021,중앙의원,폐업,,031-2625163,경기 용인시 기흥구 구갈로60번길 15,경기도 용인시 수지구 죽전동 1003-8,16868,37.3289242,127.1098571,의원,,,의원,44.84
용인시,20171110,중앙치과의원,영업/정상,,031-322-2877,"경기도 용인시 처인구 이동읍 백옥대로 607, 2층",경기도 용인시 처인구 이동읍 천리 232번지 1호 G마트,17128,37.1909493,127.206351,치과의원,218255.5825,409928.0381,치과의원,231.4
용인시,19980721,중앙치과의원,폐업,,031-264-1777,경기도 용인시 수지구 포은대로 319 2층 (풍덕천동),경기도 용인시 수지구 풍덕천동 239-3(2층),16843,37.3156793,127.0874904,치과의원,,,치과의원,128.35
용인시,20140520,중앙한의원,영업/정상,,031-335-4522,경기 용인시 처인구 금령로85번길 14-8,,,,,한의원,218221.5231,414974.8496,한의원,191.63
용인시,19970611,중화당한의원,폐업,20091112,031-339-7575,"경기도 용인시 처인구 금령로 107 (김량장동,외3필)",경기도 용인시 처인구 김량장동 127번지 1호 외3필,17052,37.2356376,127.2081276,한의원,218388.4221,414887.4058,한의원,0
용인시,20180625,지니여성의원,영업/정상,,031-276-6262,"경기도 용인시 수지구 수지로 124, 성복스퀘어/근린생활시설 314호~316호 (성복동)",경기도 용인시 수지구 성복동 67번지 6호 성복스퀘어/근린생활시설,16858,37.31262101,127.0799177,의원,207019.0848,423412.9851,의원,149.67
용인시,20001103,지성의원,폐업,20010208,031-266-2525,경기도 용인시 수지구 풍덕천로 108 (풍덕천동),경기도 용인시 수지구 풍덕천동 1080-2,16841,37.3218463,127.0942214,의원,,,의원,68.8
용인시,20011203,지성한의원,폐업,20220615,031-898-4646,경기 용인시 수지구 현암로 113,,,,,한의원,210748.9987,425556.6731,한의원,212.71
용인시,20140725,지에이메디칼크리닉의원,휴업,,031-287-0311,"경기도 용인시 기흥구 기흥단지로 406 (고매동, 코리아프라자 1층,4층)","경기도 용인시 기흥구 고매동 30번지 18호 코리아프라자 1층,4층",17087,37.219654,127.1383213,의원,212083.8174,413020.9466,의원,197.8
용인시,20180621,지음마취통증의학과의원,영업/정상,,031-261-3917,경기 용인시 수지구 만현로 82-4,,,,,의원,207538.2772,423061.2519,의원,271.88
용인시,20191011,지음한의원,영업/정상,,031-335-0601,"경기도 용인시 처인구 명지로60번길 8-10, 3층 303호 (역북동)",경기도 용인시 처인구 역북동 759번지 1호,17056,37.23155333,127.1878219,한의원,216600.9186,414429.4725,한의원,140.41
용인시,20210412,진내과의원,영업/정상,,031-264-6780,"경기도 용인시 수지구 진산로 28, 성원상떼빌아파트 상가1동 301~302호 (상현동)",경기도 용인시 수지구 상현동 30 성원상떼빌아파트 상가1동,16925,37.31478321,127.0926221,의원,208126.3461,423423.793,의원,162.54
용인시,20071213,진맥한의원,영업/정상,,031-321-7585,"경기도 용인시 처인구 백옥대로 1113-1, 1층 (김량장동)",경기도 용인시 처인구 김량장동 111번지 7호,17051,37.23502741,127.2085959,한의원,218439.9614,414810.4502,한의원,0
